Date,Close,High,Low,Open,Volume
8/17/2023,172.5077667,175.9876593,171.992222,175.6208373,66062900
8/18/2023,172.993576,173.5983453,170.4852746,170.8223551,61114200
8/21/2023,174.3319855,174.6195069,172.2500042,173.5685999,46311900
8/22/2023,175.7100525,176.1561902,174.7384613,175.5415122,42084200
8/23/2023,179.5667114,179.9930316,176.8006451,176.9890181,52722800
8/24/2023,174.8673553,179.5468774,174.5005182,179.1205573,54945800
8/25/2023,177.0782318,177.6135941,174.3121657,175.8587846,51449600
8/28/2023,178.6446991,179.0412627,177.0187643,178.5455506,43820700
8/29/2023,182.5409698,183.3142793,177.9605961,178.1588779,53003900
8/30/2023,186.0407104,186.2390074,183.1556781,183.3539598,60813900
8/31/2023,186.2588043,187.4980842,185.8721496,186.2290628,60794500
9/1/2023,187.8351898,188.2912364,186.6653017,187.8649313,45732600
9/5/2023,188.0731201,188.3507176,186.0010477,186.6652999,45280000
9/6/2023,181.3413544,187.2304149,179.9137015,186.7842621,81755800
9/7/2023,176.0372314,176.6816661,172.051703,173.6776376,112488800
9/8/2023,176.6519165,178.6942626,176.2652618,176.8204719,65551300
9/11/2023,177.8218231,178.7537642,175.8191422,178.5257409,58953100
9/12/2023,174.7880402,178.5851956,173.320737,177.9506849,90370200
9/13/2023,172.7159729,175.7794693,172.4879345,174.9962359,84267900
9/14/2023,174.2328339,174.5897471,172.0913547,172.5077509,60895800
9/15/2023,173.5091248,174.9863521,172.3293428,174.9665194,109205100
9/18/2023,176.4437256,177.841637,174.6591594,174.9664984,67257600
9/19/2023,177.5343018,178.0894968,175.6109368,175.9975915,51826900
9/20/2023,173.9849854,178.1588715,173.8957457,177.7226426,58436200
9/21/2023,172.4383545,174.7880395,172.3689627,173.0530476,63047900
9/22/2023,173.2909698,175.561339,172.5573259,173.1720038,56725400
9/25/2023,174.5699463,175.4523131,172.65649,172.7060643,46172700
9/26/2023,170.4852753,173.6974793,170.187845,173.3207485,64588900
9/27/2023,168.9683838,171.556001,167.600229,171.1396048,66921800
9/28/2023,169.2261505,170.5546549,166.1824718,167.8877222,56294400
9/29/2023,169.741684,171.5857329,168.8791349,170.5447349,51814200
10/2/2023,172.2599335,172.8052197,169.4641103,169.7516318,52164500
10/3/2023,170.9214783,172.1409406,169.3550418,170.7826795,49594600
10/4/2023,172.1706696,172.7159557,169.503737,169.622703,53020300
10/5/2023,173.4099731,173.9453354,171.1990868,172.299568,48527900
10/6/2023,175.9678497,176.4635617,171.6947996,172.3094928,57224100
10/9/2023,177.4549713,177.5144543,174.2923266,175.2936593,42390800
10/10/2023,176.8601074,178.178703,176.4238785,176.5726011,43698000
10/11/2023,178.2580414,178.3076156,176.0769116,176.6717569,47551100
10/12/2023,179.1602325,180.7762433,177.5045412,178.5257218,56743100
10/13/2023,177.3161926,180.3697653,176.6122749,179.8641445,51427100
10/16/2023,177.1872864,177.5441996,174.9962328,175.23418,52517000
10/17/2023,175.6307373,176.8898499,173.3009002,175.1350254,57549400
10/18/2023,174.3319855,176.0570686,173.6082502,174.0742207,54764400
10/19/2023,173.955246,176.3148246,173.6875573,174.5302585,59302900
10/20/2023,171.3973694,173.9155794,171.1594222,173.8065222,64189300
10/23/2023,171.5163574,172.5176902,168.4726784,169.4442848,55980100
10/24/2023,171.9525757,172.180599,169.9796365,171.5659209,43816600
10/25/2023,169.6326599,171.5758426,169.186507,170.4059695,57157000
10/26/2023,165.4587708,169.9102705,164.2492321,168.9089225,70625300
10/27/2023,166.7773438,167.5110029,165.399265,165.4785808,58499100
10/30/2023,168.8295746,169.7020325,167.4217544,167.5704771,51131000
10/31/2023,169.3054657,169.4343405,166.4600688,167.8976456,44846000
11/1/2023,172.4780273,172.7357921,168.6610391,169.533497,56934900
11/2/2023,176.0471649,176.2553555,173.9552597,174.0147427,77334800
11/3/2023,175.1350403,175.3035957,171.8633532,172.74572,79763700
11/6/2023,177.6929169,177.8911986,174.6988273,174.8673676,63841300
11/7/2023,180.2607269,180.875405,177.4351624,177.6433529,70530000
11/8/2023,181.3215179,181.8767129,180.0326638,180.7861557,49340300
11/9/2023,180.8456573,182.5409839,180.2507969,181.3909436,53763500
11/10/2023,185.0448914,185.2136688,182.1957607,182.6325644,66133400
11/13/2023,183.4565125,184.6775661,182.8708054,184.4691013,43627500
11/14/2023,186.0773315,186.7424589,184.9456198,186.3354359,60108400
11/15/2023,186.6432037,188.1223772,186.41488,186.4843784,53790500
11/16/2023,188.3308258,189.5717384,187.2785192,188.1918442,54412900
11/17/2023,188.3109741,188.9959603,187.1991213,188.8669006,50922700
11/20/2023,190.0581818,190.5148443,188.4996033,188.5095252,46505100
11/21/2023,189.2540741,190.1276815,188.360623,190.0184805,38134500
11/22/2023,189.9191895,191.5274073,189.4426833,190.0978887,39617700
11/24/2023,188.5889435,189.5121752,187.8741766,189.4823945,24048300
11/27/2023,188.4102631,189.2838705,187.5267338,188.5393228,40552600
11/28/2023,189.0157928,189.6908571,188.0230628,188.4003051,38415400
11/29/2023,187.9933167,190.6935441,187.5962306,189.5121927,43014200
11/30/2023,188.5690918,188.9364123,186.8218922,188.4598909,48794400
12/1/2023,189.8497162,190.167382,187.8543189,188.9463281,45679300
12/4/2023,188.0528717,188.6683747,186.0872702,188.5988763,43389500
12/5/2023,192.013855,192.9867262,188.797404,188.8271998,66628400
12/6/2023,190.9218597,193.3441085,190.7133798,193.0363645,41089700
12/7/2023,192.8576508,193.5823394,192.1825865,192.2223042,47477700
12/8/2023,194.2872162,194.5651794,192.2620383,192.788184,53377300
12/11/2023,191.7756042,192.0833633,190.0284046,191.706121,60943700
12/12/2023,193.2944946,193.3044165,190.326226,191.6763396,52696900
12/13/2023,196.5208588,196.5605613,193.4334675,193.6717131,70404200
12/14/2023,196.669754,198.168771,194.7339334,196.580412,66831600
12/15/2023,196.1336975,196.9576502,195.5678341,196.0939798,128256700
12/18/2023,194.4659119,195.2005376,192.9768166,194.6644549,55751900
12/19/2023,195.5082703,195.5181921,194.4659006,194.733942,40714100
12/20/2023,193.4136047,196.2428764,193.4136047,195.4685481,52242800
12/21/2023,193.264679,195.6472402,192.0932648,194.674369,46482500
12/22/2023,192.1925659,193.9894051,191.5671411,193.7610662,37122800
12/26/2023,191.6465607,192.4804504,191.4281588,192.2024871,28919300
12/27/2023,191.7458038,192.0932654,189.7007823,191.0906135,48087700
12/28/2023,192.1727142,193.2448647,191.7656912,192.7286407,34049900
12/29/2023,191.1303253,192.9867258,190.3361382,192.4903607,42628800
1/2/2024,184.2904053,187.0700524,182.5531277,185.7894222,82488700
1/3/2024,182.9105225,184.5286774,182.0964765,182.8807418,58414500
1/4/2024,180.5875549,181.7589693,179.565044,180.8258005,71983600
1/5/2024,179.8628235,181.4313388,178.8601716,180.6669476,62303300
1/8/2024,184.2109985,184.2507162,180.1805167,180.7662238,59144500
1/9/2024,183.7940521,183.803974,181.4015689,182.5829202,42841800
1/10/2024,184.8364258,185.0448906,182.5829241,183.009806,46792900
1/11/2024,184.240799,185.6901917,182.2851192,185.1838896,49128400
1/12/2024,184.5683746,185.3824206,183.8436859,184.7073562,40444700
1/16/2024,182.2950287,182.9204383,179.6146454,180.8357143,65603000
1/17/2024,181.3519287,181.6001112,178.9892414,179.9521908,47317400
1/18/2024,187.2586975,187.7649844,184.47905,184.7371544,78005800
1/19/2024,190.1673889,190.5545531,187.4473179,187.9536049,68741000
1/22/2024,192.4804535,193.9099874,190.8622985,190.9020161,60133900
1/23/2024,193.7610474,194.3269108,192.4208709,193.6022221,42355600
1/24/2024,193.0860138,194.9523513,192.9271733,193.9993237,53631300
1/25/2024,192.7584229,194.8431623,191.7061313,193.8007926,54822100
1/26/2024,191.0211182,193.3441029,190.544612,192.8576749,44594000
1/29/2024,190.3361359,190.8027202,188.2017722,190.6140991,47145600
1/30/2024,186.6729584,190.4056332,186.1071101,189.5518847,55859400
1/31/2024,183.059433,185.7398165,183.0098086,185.68024,55467800
2/1/2024,185.5015564,185.5908985,182.4836634,182.6524257,64885400
2/2/2024,184.4988861,185.9681223,177.9468617,178.5524276,102518000
2/5/2024,186.3155823,187.8741758,184.4889625,186.7821666,69668800
2/6/2024,187.9238129,187.9337347,185.4122069,185.501549,43490800
2/7/2024,188.0330048,189.6610815,187.2388177,189.2540585,53439000
2/8/2024,186.950943,188.1620598,185.9879936,188.0131563,40962000
2/9/2024,187.7163086,188.8494644,186.8714052,187.5174971,45155200
2/12/2024,186.0265198,187.5373994,185.6686803,187.2889001,41781900
2/13/2024,183.929184,185.0921737,182.4083699,184.6548126,56529500
2/14/2024,183.0445099,184.4162304,181.3447838,184.2074995,54630500
2/15/2024,182.7562714,183.3824943,180.2613446,182.4481347,65434500
2/16/2024,181.2155609,183.7403214,180.5794035,182.318898,49701400
2/20/2024,180.4700775,181.33485,178.9194448,180.6986926,53665600
2/21/2024,181.2255096,181.79208,179.5754713,180.847786,41529700
2/22/2024,183.2631836,183.8496532,181.3646612,182.3785271,52292200
2/23/2024,181.4243317,183.9291931,181.136064,183.8993744,45119700
2/26/2024,180.072464,181.6628498,179.5655159,181.1459824,40867400
2/27/2024,181.5336456,182.8158949,178.4820681,180.0128317,54318900
2/28/2024,180.3309174,182.0207091,179.048668,181.4143703,48953900
2/29/2024,179.6649475,181.4740292,178.45227,180.1818302,136682600
3/1/2024,178.5814819,179.4462544,176.3151703,178.4721417,73488000
3/4/2024,174.0488739,175.8380563,172.7467251,175.0925586,81510100
3/5/2024,169.0987549,171.0072272,168.6017564,169.7349123,95132400
3/6/2024,168.1047516,170.2120353,167.6673905,170.033108,68587700
3/7/2024,167.9854736,169.705084,167.4785407,168.1345671,71765100
3/8/2024,169.7050934,172.6572655,167.9258455,167.9854829,76114600
3/11/2024,171.7129517,173.3331713,171.0171569,171.9018135,60139500
3/12/2024,172.1900635,172.985264,169.9833893,172.1105419,59825400
3/13/2024,170.1026917,172.1503228,169.7349025,171.7328459,52488700
3/14/2024,171.9614716,173.2636051,171.0171775,171.8720155,72913500
3/15/2024,171.583725,171.583725,169.2677106,170.1424326,121664700
3/18/2024,172.6771393,176.6431923,172.4783429,174.5160396,75604200
3/19/2024,175.0229797,175.5497969,171.9912861,173.2934196,55215200
3/20/2024,177.5974274,177.5974274,174.0389166,174.6651395,53423100
3/21/2024,170.3412323,176.4245032,169.8144152,175.9871422,106181300
3/22/2024,171.2457733,172.0111551,169.0390991,170.7288907,71106600
3/25/2024,169.8243713,170.9078243,168.4327666,169.5460534,54288300
3/26/2024,168.6912079,170.390934,168.5619834,168.9794603,57388400
3/27/2024,172.269577,172.5578446,169.0887904,169.3869925,60273300
3/28/2024,170.4505768,171.1960744,169.4863986,170.7189602,65672700
4/1/2024,169.0093079,170.2219854,168.4626065,170.162348,46240500
4/2/2024,167.8264313,168.3234297,167.2200926,168.064996,49329500
4/3/2024,168.6315613,169.6553768,167.5679925,167.7767234,47691700
4/4/2024,167.8065643,170.8879456,167.8065643,169.2677258,53704400
4/5/2024,168.5619965,169.3671315,167.9357736,168.571931,42055200
4/8/2024,167.4387817,168.1842794,167.2300509,168.0153018,37425500
4/9/2024,168.6514435,169.0589858,167.3393755,167.6872653,42451200
4/10/2024,166.7727814,168.0749147,166.1068053,167.7866624,49709300
4/11/2024,173.9891968,174.4066888,167.150509,167.3294211,91070300
4/12/2024,175.4901581,177.2892901,173.1642089,173.2138967,101593300
4/15/2024,171.6533051,175.5696548,171.4644432,174.3072746,73531800
4/16/2024,168.3631897,172.7168855,167.2598526,170.7189574,73711200
4/17/2024,166.9914703,169.6255559,166.9914703,168.5918059,50901200
4/18/2024,166.0372162,167.6276171,165.5501675,167.0212785,43122900
4/19/2024,164.0094757,165.4010652,163.0950005,165.2122185,67772100
4/22/2024,164.8444366,166.2559104,163.7808679,164.5263655,48116400
4/23/2024,165.8980713,166.0471799,163.9299617,164.3573883,49537800
4/24/2024,168.0053406,168.2836585,165.212212,165.5402176,48251800
4/25/2024,168.8701477,169.5858267,167.1405875,168.5123082,50558300
4/26/2024,168.2836609,170.3114077,168.164371,168.8601809,44838400
4/29/2024,172.4584503,174.9732611,172.0608577,172.3292259,68169400
4/30/2024,169.3074799,173.9395087,168.9794591,172.2894703,65934800
5/1/2024,168.2836609,171.6731936,168.0947991,168.5619788,50383100
5/2/2024,171.991272,172.3789301,169.8641193,171.4743894,94214900
5/3/2024,182.2791443,185.877408,181.5634654,185.529503,163224100
5/6/2024,180.6191711,183.0942135,179.3369067,181.2553285,78569700
5/7/2024,181.3050232,183.7900154,180.2315199,182.3487229,77305800
5/8/2024,181.6429901,181.9710109,180.3607257,181.7523304,45057100
5/9/2024,183.4620056,183.5514617,181.0167667,181.4640622,48983000
5/10/2024,182.1979065,184.2284036,181.2821909,184.0392856,50759500
5/13/2024,185.4128723,186.2290625,183.7605959,184.5767861,72044800
5/14/2024,186.5575409,187.4235015,185.422848,186.6371703,52393600
5/15/2024,188.8368683,189.7625319,186.4978013,187.0352961,70400000
5/16/2024,188.9563141,190.2104587,188.7771593,189.5833864,52845200
5/17/2024,188.9861755,189.9218024,188.299385,188.6278507,41282900
5/20/2024,190.1507111,191.0266196,188.1301618,188.4486795,44361300
5/21/2024,191.4546356,191.8328564,190.0312842,190.2004911,42309400
5/22/2024,190.0113831,191.9224591,189.3843259,191.3750162,34648500
5/23/2024,186.0100861,190.1109028,185.7612498,190.0909916,51005900
5/24/2024,189.0956573,189.6928705,187.1646854,187.9410686,36294600
5/28/2024,189.1056213,192.1016046,188.2197648,190.618535,52280100
5/29/2024,189.4042053,191.3550883,188.6278374,188.727378,53068000
5/30/2024,190.3995667,191.2854232,189.7426504,189.8720349,49947900
5/31/2024,191.3551025,191.6736203,189.0259986,190.5488754,75158300
6/3/2024,193.1268005,194.0823385,191.623835,192.0020558,50080500
6/4/2024,193.4453278,194.4108137,192.1314649,193.7339712,47471400
6/5/2024,194.9582367,195.9834409,193.9628916,194.4904233,54156800
6/6/2024,193.5746918,195.5852929,193.2661373,194.7790659,41181800
6/7/2024,195.9734955,196.0232658,193.2362965,193.743917,53103900
6/10/2024,192.2210236,196.3815736,191.2555377,195.9834265,97262100
6/11/2024,206.1857147,206.1956779,192.728661,192.748557,172373300
6/12/2024,212.0782013,219.175002,205.9369083,206.4047217,198134300
6/13/2024,213.2427368,215.7410475,210.6150264,213.7404094,97862700
6/14/2024,211.5008698,214.1683871,210.3164067,212.8545396,70122700
6/17/2024,215.6614075,217.9307929,211.7297976,212.3767658,93728300
6/18/2024,213.2924805,217.6122895,212.0084921,216.5771221,79943300
6/20/2024,208.703949,213.2427353,207.8778259,212.9341656,86172500
6/21/2024,206.5241547,210.9036669,206.1459187,209.4106493,246421400
6/24/2024,207.1711121,211.7098829,205.6283242,206.753069,80727000
6/25/2024,208.096817,210.3960619,207.6389516,208.1764313,56713900
6/26/2024,212.2573395,213.8598457,209.6594882,210.5154856,66213200
6/27/2024,213.1033936,214.7357589,211.3615396,213.6906435,49772700
6/28/2024,209.6395721,215.0642149,209.3210696,214.7656083,82542700
7/1/2024,215.7410431,216.4974999,210.9335246,211.1027314,60402900
7/2/2024,219.2446594,219.354148,214.0987273,215.1438275,58046200
7/3/2024,220.5187073,220.5187073,218.0104334,218.9759194,37369800
7/5/2024,225.2863922,225.3958808,220.6182216,220.6182216,60412400
7/8/2024,226.7595215,226.7893806,222.2107872,226.0329086,59085900
7/9/2024,227.615509,228.3321587,225.3162643,226.8690002,48076100
7/10/2024,231.8954926,231.9950331,228.1828597,228.2326299,62627700
7/11/2024,226.5106964,231.308252,224.7190722,230.3129069,64710600
7/12/2024,229.4668427,231.5570733,227.6155002,227.8543885,53046500
7/15/2024,233.3088837,236.1257121,232.004984,235.3792033,62631300
7/16/2024,233.726944,235.1701913,231.2485292,233.9060988,43234300
7/17/2024,227.8145905,230.3825826,225.585012,228.3819293,57345900
7/18/2024,223.1364441,229.3673138,221.2353466,229.2080549,66034600
7/19/2024,223.2658539,225.7442686,222.2406497,223.7734896,49151500
7/22/2024,222.9174957,226.7197061,222.0515352,225.9532861,48201800
7/23/2024,223.9625854,225.8836093,221.6434296,223.3255652,39960300
7/24/2024,217.5227051,223.7535749,216.1192801,222.9572958,61777600
7/25/2024,216.4776001,219.8219601,213.6209495,217.9108842,51391200
7/26/2024,216.9454346,218.4683114,215.0044994,217.6819803,41601300
7/29/2024,217.2241364,218.2791998,214.7457214,215.9500957,36311800
7/30/2024,217.7815094,219.3043862,215.1139767,218.1696934,41643800
7/31/2024,221.0462341,222.77814,219.6029868,220.4092139,50036300
8/1/2024,217.3435516,223.4350586,216.0097929,223.3255701,62501000
8/2/2024,218.8365631,224.5498492,216.6965773,218.1298614,105568600
8/5/2024,208.2958832,212.5061889,195.0876488,198.1632617,119548600
8/6/2024,206.2653503,209.0125124,200.1340364,204.3443417,69660500
8/7/2024,208.8433075,212.6455177,205.429266,205.9368866,63516400
8/8/2024,212.3170624,213.2029189,207.8579206,212.1179964,47161100
8/9/2024,215.233429,215.7709086,210.9833011,211.1127009,42201600
8/12/2024,216.7680206,218.7410807,214.8447885,215.3131433,38028100
8/13/2024,220.4949493,221.1127728,218.2428558,218.2428558,44155300
8/14/2024,220.9433441,222.2487529,218.9304157,219.7973785,41960600
8/15/2024,223.9328613,224.5606595,221.97972,223.8132865,46414000
8/16/2024,225.258194,226.0354606,222.8665916,223.1356501,44340200
8/19/2024,225.0987549,225.1984107,222.2587317,224.9293522,40687800
8/20/2024,225.716568,226.3742598,224.6602834,224.9791698,30299000
8/21/2024,225.6069641,227.1814315,224.261702,225.7265541,34765500
8/22/2024,223.7434998,227.5401514,223.1157017,226.9920749,43695300
8/23/2024,226.0454254,227.4205964,223.5442229,224.869566,38677300
8/26/2024,226.3842316,226.4838874,223.1057624,225.9657046,30602200
8/27/2024,227.2312622,228.0483972,224.1022615,225.208374,35934600
8/28/2024,225.6966553,229.054846,224.8894798,227.121639,38052200
8/29/2024,228.9850922,232.1041334,228.0782912,229.2940191,51906300
8/30/2024,228.1978455,229.5929354,226.6831655,229.3836795,52990800
9/3/2024,221.9896851,228.1978583,220.3952835,227.7494376,50190600
9/4/2024,220.076416,221.0031511,216.7182101,220.8835763,43840200
9/5/2024,221.601059,224.6901913,220.7440707,220.853686,36615400
9/6/2024,220.0465088,224.4510244,219.0001837,223.1655345,48423000
9/9/2024,220.1362,220.4949396,215.9509148,220.0465189,67180000
9/10/2024,219.3389893,220.7041855,215.970824,218.1531552,51591000
9/11/2024,221.8800812,222.3085677,217.126785,220.6842875,44587100
9/12/2024,221.9896851,222.7669517,219.0500214,221.7206266,37498200
9/13/2024,221.7206116,223.2552105,221.1326819,222.7968303,36766600
9/16/2024,215.5622711,216.4591125,213.1706688,215.7814865,59357400
9/17/2024,216.0306244,216.1402397,213.7486525,214.994274,45519300
9/18/2024,219.9169617,221.9298902,216.7779865,216.7879612,59894900
9/19/2024,228.0683136,229.0149981,223.8431751,224.2019147,66781300
9/20/2024,227.40065,232.2735206,226.8226798,229.1644543,318679900
9/23/2024,225.6767273,228.6462848,225.0190355,226.543675,54146000
9/24/2024,226.5735474,228.5466226,224.9392927,227.8490625,43556100
9/25/2024,225.5770569,226.4938324,223.2352977,224.1420985,42308700
9/26/2024,226.7230377,227.6996007,224.6204281,226.5038071,36636700
9/27/2024,226.9920807,228.7160317,226.5038068,227.6597472,34026000
9/30/2024,232.1838379,232.1838379,228.8455663,229.2341996,54541900
10/1/2024,225.4176483,228.8455861,222.9562989,228.7160518,63285000
10/2/2024,225.9856415,226.5735712,222.2388174,225.0987595,32880600
10/3/2024,224.8795166,226.0155228,222.5377574,224.3513743,34044200
10/4/2024,226.0055542,227.2013477,223.3449087,227.1016919,37245100
10/7/2024,220.9134674,224.8994562,220.5547278,223.7136221,39505400
10/8/2024,224.9791718,225.1884276,222.4679946,223.5143197,31855700
10/9/2024,228.7359619,228.945233,224.0424686,224.4410614,33591100
10/10/2024,228.2377014,228.6960968,226.3742566,226.9821205,28183500
10/11/2024,226.7529449,228.6064304,226.5436738,228.4968151,31759200
10/14/2024,230.4898071,230.9182936,227.7992677,227.8989083,39882100
10/15/2024,233.0308685,236.6581176,231.5560418,232.7917037,64751400
10/16/2024,230.9681244,231.3069298,229.0349174,230.7887622,34082200
10/17/2024,231.3368225,233.0308799,229.7125424,232.6123377,32993800
10/18/2024,234.1768341,235.3526935,233.1902964,235.3526935,46431500
10/21/2024,235.6516418,236.0203561,233.6287538,233.6287538,36254500
10/22/2024,235.0338287,235.3925683,231.7852534,233.070728,38846600
10/23/2024,229.9516754,234.3163378,226.962184,233.2600532,52287000
10/24/2024,229.7623749,230.0114992,227.6099372,229.17443,31109500
10/25/2024,230.5994263,232.4030838,228.765875,228.9352777,38802300
10/28/2024,232.5824432,233.9077864,231.7354297,232.5027368,36087100
10/29/2024,232.8515015,233.5091933,231.5062394,232.283506,35417200
10/30/2024,229.2940063,232.652197,228.7459299,231.7952088,47070900
10/31/2024,225.1186829,229.02495,224.5805659,228.5366609,64370100
11/1/2024,222.1291962,224.5606518,219.4984441,220.1959892,65276700
11/4/2024,221.2323303,222.0095969,218.940399,220.2159142,44944500
11/5/2024,222.6672974,223.165546,220.3653913,221.0230831,28111300
11/6/2024,221.9398499,225.2781214,220.4152104,221.8302346,54561100
11/7/2024,226.6831818,227.0817898,223.7833864,223.8431738,42137700
11/8/2024,226.4138336,228.1097396,225.8651541,226.6233197,38328800
11/11/2024,223.6903992,225.1568629,220.966973,224.4585505,42005600
11/12/2024,223.6903992,225.047127,222.8224976,224.0096364,40398300
11/13/2024,224.5782471,226.1045639,222.2239258,223.4709177,48566200
11/14/2024,227.6707916,228.3192213,224.4585393,224.4784954,44923900
11/15/2024,224.4585419,226.3739196,223.7303029,225.8551667,47923700
11/18/2024,227.4712677,229.1871297,224.6281202,224.7079295,44686000
11/19/2024,227.7306519,229.6061326,226.1145552,226.4337772,36211800
11/20/2024,228.4489136,229.3766682,225.3463972,227.5111732,35169600
11/21/2024,227.9700775,229.6061303,225.1668421,228.3292118,42108300
11/22/2024,229.3168182,230.1647788,227.5111764,227.5111764,38168300
11/25/2024,232.3096008,232.6886912,229.1871434,230.9030055,90152800
11/26/2024,234.4943237,235.0031062,232.7684913,232.7684913,45986200
11/27/2024,234.3646393,235.1228201,233.2473394,233.9057548,33498400
11/29/2024,236.7588654,237.237706,233.4069506,234.2449255,28481400
12/2/2024,239.0134277,240.2105369,236.5892828,236.6990187,48137100
12/3/2024,242.0660706,242.1758065,238.3250947,239.2329085,38861000
12/4/2024,242.4252014,243.5225604,240.6694423,242.2855389,44383900
12/5/2024,242.4551239,243.9515142,241.5473254,243.4028499,40033900
12/6/2024,242.2556,244.0413009,241.4974344,242.3254388,36870600
12/9/2024,246.1562042,246.6450305,241.1682366,241.2480459,44649200
12/10/2024,247.1737518,247.6126954,244.7495917,246.2958647,36914800
12/11/2024,245.8968353,250.196461,245.6673779,247.363299,45205800
12/12/2024,247.3632965,248.1414182,245.0887693,246.2958641,32777500
12/13/2024,247.5328827,248.6900796,245.6474316,247.2236311,33155300
12/16/2024,250.4358826,250.775076,247.054041,247.3932344,51694800
12/17/2024,252.8699951,253.2191589,249.1789022,249.4781833,51356400
12/18/2024,247.4530792,253.6680827,247.1438277,251.5531893,56774100
12/19/2024,249.1888885,251.393577,246.495389,246.904406,60882300
12/20/2024,253.877594,254.3863612,245.0987675,247.4431033,147495300
12/23/2024,254.6557159,255.0347911,252.8400883,254.1569192,40858800
12/24/2024,257.5786743,257.5886296,254.6756581,254.875189,23234700
12/26/2024,258.3966675,259.4740856,257.0100283,257.5686782,27237100
12/27/2024,254.9749298,258.0774616,252.4510194,257.2095296,42355300
12/30/2024,251.5930786,252.8899532,250.1465711,251.6230052,35557500
12/31/2024,249.8173676,252.6704856,248.8297445,251.8325107,39480700
1/2/2025,243.2631989,248.5005651,241.2380851,248.3309608,55740700
1/3/2025,242.7743683,243.5923871,241.3079045,242.7743683,40244100
1/6/2025,244.4104156,246.7348104,242.6147442,243.7220737,45045600
1/7/2025,241.6271362,244.959095,240.7692052,242.3952723,40856000
1/8/2025,242.1159515,243.1235308,239.4723347,241.3378298,37628900
1/10/2025,236.2800446,239.5820769,232.4393032,239.4324287,61710900
1/13/2025,233.8359222,234.1052768,229.1671917,232.9680207,49630700
1/14/2025,232.7186127,235.5517746,231.9105644,234.1850763,39435300
1/15/2025,237.2975616,238.3849501,233.8658376,234.0753389,39832000
1/16/2025,227.7106934,237.4372303,227.4812511,236.7788301,71759100
1/17/2025,229.4265594,231.7309981,227.9301691,231.561409,68488300
1/21/2025,222.1042175,223.8799328,218.8520682,223.4609453,98070400
1/22/2025,223.2913666,223.580662,219.2610801,219.2610801,64126500
1/23/2025,223.1217804,226.4836658,221.7650525,224.1991833,60234800
1/24/2025,222.2438812,225.0870288,220.877183,224.2390682,54697900
1/27/2025,229.3068542,231.5913368,223.4409993,223.4809116,94863400
1/28/2025,237.6866302,239.6119937,230.2545615,230.2944737,75707600
1/29/2025,238.7839813,239.2827781,233.44685,233.5565859,45486100
1/30/2025,237.0182343,240.2105304,236.6391591,238.0956371,55658300
1/31/2025,235.4320831,246.5951576,232.878246,246.5951576,101075100
2/3/2025,227.4612885,231.2721029,225.1568499,229.4365345,73063300
2/4/2025,232.2397766,232.5689843,226.1045673,226.7031295,45067300
2/5/2025,231.9105835,232.1100992,227.7206935,227.9800623,39620300
2/6/2025,232.6587677,233.2373738,229.8754732,230.7334042,29925300
2/7/2025,227.0822144,233.4368801,226.7130944,232.0402553,39707200
2/10/2025,227.3518524,230.2880045,226.9024448,229.2693513,33115600
2/11/2025,232.3153534,234.9219359,227.8312433,227.9011437,53718400
2/12/2025,236.5597839,236.6496777,230.3778881,230.8972113,45243300
2/13/2025,241.2136841,242.0226208,235.261498,236.5997394,53614100
2/14/2025,244.2796631,245.2284159,240.6743904,240.9340444,40896200
2/18/2025,244.1498413,244.858903,241.5232807,243.8302531,48822500
2/19/2025,244.5493011,245.6878075,242.8415492,244.3395847,32204200
2/20/2025,245.5080566,246.4568094,243.9700649,244.6192228,32316900
2/21/2025,245.2284241,248.3643112,244.8988544,245.6278941,53197400
2/24/2025,246.7763977,248.5340873,244.0998996,244.6092262,51326400
2/25/2025,246.7164612,249.6725914,244.5892611,247.6752106,48013300
2/26/2025,240.0452118,244.6591563,238.8168269,244.0100137,44433600
2/27/2025,236.9892273,242.1424732,236.7495361,239.0964646,41153600
2/28/2025,241.5232697,241.7729422,229.8985146,236.6396745,56833400
3/3/2025,237.7182617,243.7104038,235.8007781,241.4733319,47184000
3/4/2025,235.6210175,239.7556103,234.3726545,237.3987004,53798100
3/5/2025,235.4312744,236.2402112,228.9297903,235.1116862,47227600
3/6/2025,235.0218048,237.5484902,232.8546486,234.132971,45170400
3/7/2025,238.7569122,241.0538879,234.452544,234.8020917,46273600
3/10/2025,227.1820831,235.8507235,223.926358,235.2315251,72071200
3/11/2025,220.5507813,225.5442332,217.1652215,223.5168929,76137400
3/12/2025,216.6958313,221.4595886,214.6285502,219.8516965,62547500
3/13/2025,209.4053955,216.5560224,208.1470511,215.6671886,61368300
3/14/2025,213.2104187,213.6698078,209.3055356,210.9733467,60107600
3/17/2025,213.7197418,214.9381453,209.6950208,213.030643,48073400
3/18/2025,212.4114532,214.868223,211.2130279,213.8795293,42432400
3/19/2025,214.9581146,218.4734937,213.4700605,213.9394462,54385400
3/20/2025,213.8196106,217.2051703,211.9420679,213.709754,48862900
3/21/2025,217.9841461,218.5533917,211.0032951,211.2829272,94127800
3/24/2025,220.440918,221.1899357,218.2937398,220.7105686,44299500
3/25/2025,223.4569702,223.8065179,219.7917784,220.4808772,34493600
3/26/2025,221.2398682,224.7253029,220.1812588,223.2172708,34466100
